,drugName,average_sentiment
734,Larin Fe 1 / 20,-0.54698
735,Amphetamine,0.21758928571428568
736,Buprenorphine,-0.2174383561643836
737,Fleet Enema,0.10417599999999999
738,Yuvafem,-0.16667187500000002
739,Lodine,-0.2409
740,Fesoterodine,0.05696756756756757
741,Xylometazoline,0.1583
742,Cyproheptadine,0.45179541984732824
743,Benzoic acid / salicylic acid,0.5308999999999999
744,Adalat CC,0.0516
745,Methylergonovine,0.012714285714285694
746,Vistaril,-0.08556944444444443
747,Chlordiazepoxide / clidinium,-0.08885957446808512
748,Taytulla,-0.2057984615384615
749,Zyrtec,0.06491274509803921
750,Tysabri,0.11816756756756758
751,Hylan g-f 20,-0.16455254237288136
752,Tussionex Pennkinetic,0.2566349397590361
753,Jalyn,-0.12360555555555555
754,Excedrin Back & Body,-0.06490000000000001
755,Polyethylene glycol 3350,-0.028456849315068495
756,Phosphorated carbohydrate solution,0.2451958333333333
757,Lamisil,0.05385176470588234
758,Neupro,-0.06777297297297298
759,Brimonidine / timolol,-0.14982727272727273
760,Supprelin LA,0.53045
761,Miconazole / zinc oxide,0.599375
762,Zubsolv,0.06562830188679246
763,Aspirin / butalbital / caffeine,0.030401265822784802
764,Senna,-0.21630344827586206
765,Denavir,0.42272727272727284
766,D.H.E. 45,0.0895285714285714
767,Beclomethasone,0.1335744680851064
768,Neurontin,-0.10706777777777776
769,Robaxin-750,-0.166
770,Thorazine,-0.0780206896551724
771,Bydureon,-0.0183179190751445
772,Meridia,0.3416719298245614
773,Fiorinal,-0.007839655172413787
774,Carbamazepine,-0.11733060344827585
775,"Multivitamin, prenatal",0.338980701754386
776,Nivolumab,-0.2911851851851852
777,Hetlioz,0.9368
778,Crisaborole,0.005010714285714293
779,Tazorac,0.3660153846153846
780,Lomotil,0.07855185185185187
781,Oxytrol,0.14795090909090908
782,Zaleplon,0.04240657894736842
783,Disulfiram,-0.05961612903225806
784,Loestrin 21 1 / 20,-0.263815
785,Silodosin,-0.177952808988764
786,Fiorinal with Codeine,0.019833333333333324
787,Elmiron,-0.13004166666666667
788,Lithium,-0.041135
789,Levophed,0.0
790,Remicade,-0.038864615384615386
791,Gilenya,0.07354264705882352
792,Reclipsen,-0.08229926470588234
793,Atripla,0.20360109890109893
794,Droperidol,-0.4183666666666667
795,Trihexyphenidyl,-0.007092857142857143
796,Estropipate,0.3683666666666667
797,Podofilox,0.004090909090909093
798,Symbicort,0.11804313725490198
799,Xerac AC,-0.09787777777777779
800,Maxalt-MLT,0.004360000000000008
801,Fluticasone / salmeterol,0.03206853932584271
802,Propulsid,0.1531
803,Aricept,0.2886578947368421
804,Nebivolol,-0.2117639455782313
805,Simvastatin,-0.35332650602409643
806,Tradjenta,-0.24973703703703706
807,Zomig-ZMT,0.038741666666666695
808,Colchicine,-0.2115696428571429
809,Dasatinib,-0.2559529411764706
810,Ventolin HFA,0.3140727272727272
811,Aciphex,0.07206046511627906
812,Imipramine,-0.0991294117647059
813,NoDoz,0.18104444444444445
814,Ciprofloxacin / dexamethasone,-0.14659032258064517
815,TriCor,-0.09700833333333332
816,Elavil,0.03398580645161291
817,Enoxaparin,0.0810818181818182
818,Lovastatin,-0.2947692307692308
819,Next Choice,-0.2026409090909091
820,Hypercare,0.2352266990291262
821,Lithobid,-0.06795000000000001
822,Dextrostat,0.14233333333333334
823,Pembrolizumab,-0.025316666666666664
824,Fluvoxamine,-0.06383311258278147
825,Panlor DC,0.1779
826,Endocet,-0.27359999999999995
827,Advil Cold and Sinus,0.01675714285714286
828,Ubiquinone,0.48101111111111106
829,Avanafil,0.2175078947368421
830,Letrozole,-0.3512269662921349
831,Hiprex,-0.07578750000000001
832,Prialt,-0.3705
833,Clomipramine,-0.11296635514018692
834,Opana ER,-0.2952025974025974
835,Bonine,0.1488142857142857
836,Ambien CR,0.17101803278688524
837,Tenex,-0.33036000000000004
838,Zelnorm,-0.14726818181818183
839,Eligard,-0.3656142857142857
840,Dymista,-0.026589552238805967
841,My Way,-0.1471478260869565
842,Pataday,0.07832666666666667
843,Rectiv,0.013942857142857146
844,Valproic acid,-0.06415000000000001
845,Brilinta,-0.3431473684210526
846,Eucrisa,0.005010714285714277
847,Dextroamphetamine,0.29190546875
848,Cabergoline,-0.1376058823529412
849,DDAVP Rhinal Tube,-0.5523
850,Zyprexa,0.1317962264150943
851,Hydrochlorothiazide / lisinopril,-0.28935641025641023
852,Carac,0.15260555555555555
853,Ezetimibe / simvastatin,0.012400000000000015
854,Rivaroxaban,-0.2211635514018692
855,Homatropine / hydrocodone,0.09185443037974683
856,Umeclidinium / vilanterol,0.410065
857,Gabitril,-0.04793333333333335
858,Wellbutrin SR,0.06568556701030927
859,Avodart,-0.11552083333333334
860,Prednisolone,-0.34160000000000007
861,Zonisamide,-0.1311089552238806
862,Bactrim DS,-0.17247719298245612
863,Cephalexin,-0.14138571428571425
864,Hydrea,-0.40470000000000006
865,Ortho D,-0.4939
866,Trulance,0.2875404761904762
867,Generess Fe,0.07162846153846154
868,Naphazoline / pheniramine,0.18373846153846157
869,Synvisc,-0.06635000000000002
870,Testim,0.22890344827586215
871,Advil,0.03826363636363634
872,Tri-Lo-Sprintec,-0.296445205479452
873,Vivarin,0.02695714285714287
874,Cariprazine,0.05628124999999999
875,Brexpiprazole,0.07481916666666667
876,Imuran,-0.0945413043478261
877,Baclofen,-0.014436529680365295
878,Mexiletine,-0.08637999999999997
879,Dabigatran,-0.10975833333333333
880,Silenor,0.10765247524752476
881,femhrt,-0.3082666666666667
882,Oramorph SR,-0.17487499999999997
883,Provera,-0.18596947368421063
884,Correctol,-0.3771652173913044
885,Celestone,-0.5423
886,Benazepril,-0.27773333333333333
887,Dasabuvir / ombitasvir / paritaprevir / ritonavir,0.014649999999999996
888,Jardiance,-0.0979862745098039
889,Ranexa,-0.25711944444444446
890,Axiron,0.2631727272727273
891,Nora-Be,-0.11152272727272726
892,Radium 223 dichloride,0.0
893,Hydrochlorothiazide / triamterene,-0.2220904761904762
894,Frova,0.1934638888888889
895,Finacea,0.3221729166666667
896,Biaxin XL,0.19272500000000004
897,Eliquis,-0.26602888888888887
898,Januvia,-0.04726500000000001
899,Eptifibatide,0.764
900,Levalbuterol,0.2606277777777778
901,Ibrance,-0.26502105263157893
902,Patanase,0.21879090909090912
903,Amitiza,-0.06898314606741575
904,Creon,0.14479999999999998
905,Clobetasol,0.19691411764705882
906,Dextromethorphan / guaifenesin,0.021290909090909107
907,Indocin SR,0.04485714285714286
908,Xolair,0.22800123456790122
909,Veltin,0.2912666666666667
910,NP Thyroid,0.0005099999999999994
911,Urea,0.27808124999999995
912,Almotriptan,0.16661071428571428
913,Necon 1 / 35,-0.10771111111111112
914,Nefazodone,-0.07055151515151516
915,Aclidinium,0.4527090909090909
916,Linezolid,-0.14425
917,Basaglar,-0.51215
918,Euflexxa,0.03680923076923078
919,Bismuth subcitrate potassium / metronidazole / tetracycline,-0.10768333333333334
920,Solifenacin,-0.15442857142857142
921,Colazal,-0.05434000000000001
922,Hydroxyurea,-0.20627142857142863
923,Levocetirizine,-0.01299761904761906
924,Diflucan,-0.02682469135802468
925,Debrox,-0.17830000000000004
926,Estradiol Patch,0.04616875000000001
927,Nubain,-0.2410086956521739
928,Skelaxin,-0.03841973684210528
929,Ponatinib,0.06855
930,Zarah,0.09264857142857143
931,Tranxene,0.2583555555555555
932,Ranibizumab,0.21637499999999998
933,Belbuca,-0.4115183673469388
934,Stelara,0.29325445544554457
935,Mucinex DM,0.25295
936,Ultram ER,-0.2814466666666666
937,Chlorzoxazone,-0.08755952380952381
938,Toviaz,0.05696756756756756
939,Oxazepam,-0.04632439024390245
940,Alfuzosin,-0.048323913043478266
941,Cenestin,0.3426
942,Haldol,-0.38086923076923074
943,MetroGel,0.28647500000000004
944,Ketamine,-0.3528095238095238
945,Nucynta,-0.27964805825242717
946,Zyban,0.18489999999999998
947,Solodyn,0.11493103448275858
948,Ponstel,-0.46614000000000005
949,Mestinon,-0.14001333333333335
950,Galantamine,0.38125
951,Orsythia,-0.10972604166666668
952,Diphenhydramine / naproxen,-0.18212499999999998
953,Allegra,0.17875333333333332
954,Simponi Aria,-0.06795000000000002
955,Loperamide,-0.11757317073170731
956,Fexofenadine,0.0705077777777778
957,Nicotrol Inhaler,0.2663565217391304
958,Fluoroplex,0.05475000000000002
959,Imitrex,0.04434697986577182
960,Micardis,-0.402704
961,Zithromax,0.015292233009708733
962,Ranitidine,0.012832222222222217
963,Zytiga,-0.13245833333333332
964,Daklinza,0.20544444444444446
965,Zovirax,-0.03449230769230768
966,Daliresp,0.00795945945945946
967,Toradol IV / IM,-0.65523
968,Casodex,-0.055033333333333316
969,Sklice,0.1834542857142857
970,Tri-Linyah,-0.1453318181818182
971,Dihydroergotamine,-0.10262666666666666
972,Antabuse,-0.06353
973,Modafinil,0.17655464285714287
974,Bromocriptine,-0.17039411764705883
975,Amoxicillin / clarithromycin / lansoprazole,-0.20814098360655742
976,Fleet Phospho Soda,0.5363666666666667
977,Pulmicort Turbuhaler,-0.351375
978,Prograf,0.052385
979,Naprelan,0.12985000000000002
980,Cinryze,0.02729999999999999
981,Triazolam,0.18176842105263155
982,Anafranil,-0.12476078431372549
983,Garlic,-0.5106
984,Tamoxifen,-0.23350851063829786
985,Ibuprofen,-0.004690384615384602
986,Rogaine,-0.021441176470588245
987,L-methylfolate,0.1999010989010989
988,Insulin glargine,0.1733151515151515
989,Histrelin,0.09083333333333332
990,Armour Thyroid,-0.027619708029197092
991,Claritin-D,-0.1389967741935484
992,Adzenys XR-ODT,0.4880952380952381
993,Tegaserod,-0.14726818181818183
994,Ashlyna,-0.26705652173913047
995,Otezla,-0.18682712765957446
996,Chlorhexidine,-0.457842105263158
997,Atropine / diphenoxylate,0.022700000000000005
998,Actemra,0.060011764705882355
999,Budesonide / formoterol,0.11771634615384616
1000,Tri-Luma,0.441475
1001,Senna Plus,0.32515
1002,Flomax,-0.12211153846153845
1003,Secobarbital,0.060266666666666684
1004,Abreva,-0.11521902439024391
1005,Triamcinolone,0.018707801418439706
1006,Estraderm,-0.02479999999999999
1007,Zenatane,0.1954
1008,Mobic,-0.2709825688073394
1009,Complera,0.18387
1010,Opium,-0.25555294117647054
1011,Dinoprostone,-0.4117
1012,Amaryl,-0.04845333333333334
1013,Solu-Medrol,-0.015625
1014,Polycarbophil,0.0
1015,Goserelin,-0.47643125
1016,Sulfacetamide sodium / sulfur,0.45430975609756097
1017,Phenytoin,0.0208765625
1018,Omeprazole / sodium bicarbonate,-0.1038185185185185
1019,Perphenazine,0.0039933333333333374
1020,Blisovi 24 Fe,-0.2913433333333334
1021,Avonex,0.15491724137931032
1022,Emetrol,0.18614761904761906
1023,Esgic,0.11096666666666666
1024,Cervidil,-0.4117
1025,Stribild,0.19726233766233764
1026,Lorazepam Intensol,0.032
1027,Acetaminophen / caffeine / dihydrocodeine,-0.032218750000000004
1028,St. john's wort,-0.19837272727272728
1029,Cefixime,-0.053300000000000014
1030,Moxatag,0.0
1031,Golimumab,0.03691044776119403
1032,Dermal filler,0.17332
1033,Glimepiride / rosiglitazone,0.5563
1034,Somnote,0.31235
1035,Plaquenil,-0.12903571428571428
1036,Xanax XR,-0.009612244897959183
1037,Simponi,0.004163793103448274
1038,Flagyl ER,0.25965
1039,Acetaminophen / propoxyphene,-0.32626301369863014
1040,Interferon beta-1a,0.09159365079365078
1041,Efavirenz / emtricitabine / tenofovir,0.20634842105263163
1042,Coreg,0.0038057142857142756
1043,Nasacort,-0.015099999999999987
1044,Doxylamine,0.1413514563106796
1045,Abilify Discmelt,0.39196666666666663
1046,Daytrana,0.07924677419354842
1047,Bystolic,-0.1809208633093525
1048,Sunitinib,-5.263157894759636e-06
1049,Verapamil,0.03499908256880732
1050,Camila,-0.08345714285714287
1051,Jolivette,-0.16854285714285716
1052,Lac-Hydrin,0.80535
1053,Oxymetazoline,0.06531555555555554
1054,Sine-Off Maximum Strength,0.08660000000000001
1055,Acetazolamide,-0.19772473118279568
1056,Tanzeum,-0.07458181818181821
1057,Lyza,-0.10416393442622954
1058,Estring,-0.014185185185185186
1059,Diprivan,0.08115789473684211
1060,Dexlansoprazole,-0.08156805555555556
1061,Clorazepate,0.023811538461538443
1062,Uloric,-0.1936125
1063,Epinephrine,-0.009731250000000004
1064,Percodan,-0.15965
1065,Allopurinol,-0.33108541666666663
1066,Norpramin,0.49196
1067,Valtrex,-0.04429803921568627
1068,Cevimeline,-0.0860636363636364
1069,Mycophenolate mofetil,-0.0402
1070,Gardasil,-0.2232909090909091
1071,Pyrantel,0.27034
1072,Mucinex D Maximum Strength,0.05800833333333335
1073,Fioricet with Codeine,0.0212875
1074,Banzel,0.019399999999999983
1075,Tri-Lo-Estarylla,-0.3435
1076,Dovonex,0.042291666666666665
1077,Travoprost,-0.5499
1078,Hydrocodone / ibuprofen,-0.04783846153846153
1079,Pimecrolimus,-0.019893939393939405
1080,Cosopt,-0.74455
1081,Chondroitin / glucosamine,-0.035433333333333324
1082,Edarbyclor,-0.35742727272727276
1083,Taltz,0.2274862068965517
1084,Prolia,-0.5679876923076924
1085,TobraDex,0.1956166666666667
1086,Eyebright,0.5256
1087,Retin-A,0.4707468085106384
1088,Minivelle,-0.051260000000000014
1089,Parnate,-0.022017021276595737
1090,Sacubitril / valsartan,-0.1771214285714286
1091,Acetaminophen / butalbital / caffeine / codeine,-0.023095454545454534
1092,Nicorette,0.4056583333333333
1093,Cyclogyl,-0.9604
1094,Doral,0.6713999999999999
1095,Stadol,-0.05542105263157895
1096,Cleocin,-0.4273357142857144
1097,Levomilnacipran,-0.22788345864661655
1098,Exforge,-0.30152051282051284
1099,Jentadueto,0.1655625
1100,Lidoderm,-0.28783200000000003
1101,Trospium,0.016800000000000006
1102,Methylin,0.4385800000000001
1103,Chlorpheniramine,-0.03931999999999998
1104,Desquam-X Wash,0.786
1105,Glimepiride,0.04178157894736842
1106,Ansaid,-0.0989
1107,Famciclovir,0.04068947368421052
1108,Velivet,-0.18677499999999997
1109,Estradiol / norethindrone,0.06309444444444444
1110,Dexilant,-0.1345297297297297
1111,Zestril,-0.2081222222222222
1112,Dofetilide,0.2237
1113,Lucentis,0.216375
1114,Omalizumab,0.20350873786407764
1115,Viorele,-0.34725
1116,Tenuate Dospan,0.41604285714285716
1117,Sharobel,0.10540769230769231
1118,Fosrenol,0.39265
1119,Lantus,0.3030217391304348
1120,Magnesium hydroxide,0.08182016806722692
1121,Vandazole,-0.19446666666666668
1122,Lacosamide,-0.03217882352941177
1123,Proctofoam,0.22102799999999997
1124,Balacet,-0.17639999999999995
1125,Methenamine,-0.10847916666666664
1126,Aristocort,0.21089999999999998
1127,Zomig,-0.13816499999999998
1128,Voltaren Gel,-0.19333541666666665
1129,Tenuate,0.27773800000000004
1130,Focalin,-0.04158703703703704
1131,Tresiba,0.058576923076923075
1132,Saliva substitutes,0.18326111111111115
1133,Diovan HCT,-0.0983222222222222
1134,Ethinyl estradiol / folic acid / levonorgestrel,0.07478
1135,Vancomycin,-0.04970833333333332
1136,Asmanex Twisthaler,0.2931818181818182
1137,Simply Sleep,0.10903333333333333
1138,Transderm-Scop,0.06612499999999996
1139,Mephobarbital,0.268975
1140,Prilosec OTC,-0.011516666666666656
1141,Alli,0.010231428571428577
1142,Ambrisentan,0.35352999999999996
1143,Prepopik,0.11691171171171175
1144,Trileptal,0.11443965517241379
1145,Lialda,-0.002983783783783785
1146,Fingolimod,0.08696857142857144
1147,Taclonex,0.26093529411764704
1148,Acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine,0.0
1149,Makena,0.04123191489361705
1150,Isosorbide mononitrate,-0.366784375
1151,Olmesartan,-0.08265400000000002
1152,Lidex,0.08246250000000002
1153,Mircette,-0.13345833333333332
1154,Trental,-0.18753333333333333
1155,Amlodipine / atorvastatin,-0.0055333333333333345
1156,Treximet,0.19443690476190476
1157,Tocilizumab,0.037877777777777774
1158,Famvir,0.1879846153846154
1159,Zafirlukast,0.3615
1160,Monurol,0.14855000000000002
1161,Oracea,0.07250789473684209
1162,Detrol,0.19451875000000002
1163,Tasigna,0.051031250000000014
1164,Ferrous sulfate,-0.15310625
1165,Carbatrol,-0.004475000000000014
1166,Balsalazide,0.08557368421052632
1167,Prostigmin Bromide,0.34
1168,Tranylcypromine,-0.05038181818181818
1169,Niaspan,-0.16755416666666667
1170,Esgic-Plus,0.014541666666666656
1171,Primidone,-0.03270377358490564
1172,Edluar,0.5518000000000001
1173,Cardizem CD,-0.21420000000000003
1174,Incivek,0.5291166666666666
1175,Zepatier,0.18079285714285714
1176,Subutex,0.1361109756097561
1177,Ciprodex,-0.14659032258064517
1178,Acetaminophen / tramadol,-0.3015795454545454
1179,Repatha,-0.3469418604651163
1180,Imbruvica,-0.26289090909090906
1181,Treprostinil,0.15364
1182,Azacitidine,-0.18980769230769232
1183,Gold sodium thiomalate,-0.2023
1184,Protonix,-0.27779807692307695
1185,Silvadene,0.5665600000000001
1186,Minocin,-0.15387142857142858
1187,Phenelzine,-0.07520500000000001
1188,Dimetapp Children's Cold & Cough,0.056966666666666686
1189,Simbrinza,-0.23226666666666665
1190,NeutraSal,0.13965000000000002
1191,Synjardy,-0.2521333333333334
1192,Xenical,0.053325714285714296
1193,Xyrem,0.15386056338028162
1194,Voltaren,-0.05532035398230089
1195,Tylox,-0.14305384615384617
1196,Immune globulin intravenous and subcutaneous,-0.4805333333333333
1197,Inderal LA,-0.07628
1198,Vaniqa,0.3088692307692307
1199,Benlysta,-0.015377777777777761
1200,Welchol,0.10148333333333334
1201,Humulin N,0.7867
1202,Permethrin,0.15634545454545457
1203,Enablex,-0.019794736842105257
1204,Levoxyl,0.037221428571428565
1205,Erythromycin,-0.05728888888888888
1206,Alendronate,-0.49207241379310335
1207,Delatestryl,0.37876666666666664
1208,Desipramine,0.11623181818181817
1209,Omega-3 polyunsaturated fatty acids,0.15010416666666668
1210,Aveed,-0.138275
1211,Aspirin / dipyridamole,-0.3474428571428571
1212,Thiothixene,-0.013519999999999999
1213,Hyaluronan,-0.11722543859649125
1214,Rocephin,-0.07299516129032257
1215,Falmina,-0.30956578947368424
1216,Hydralazine,-0.4285052631578948
1217,Tarina Fe 1 / 20,-0.39701153846153847
1218,Epclusa,0.1467627118644068
1219,Alclometasone,0.27
1220,Cafergot,0.08795384615384613
1221,Amethia,-0.1705363636363636
1222,Sotalol Hydrochloride AF,-0.11398
1223,Exelon,-0.12373571428571428
1224,Tenormin,-0.05485999999999998
1225,Lybrel,-0.08547142857142855
1226,Hydrochlorothiazide / losartan,-0.13305135135135135
1227,Abilify Maintena,-0.09908
1228,Acetaminophen / dextromethorphan / guaifenesin / pseudoephedrine,0.0
1229,Insulin glulisine,0.5319999999999999
1230,Sudafed PE Congestion,0.1779
1231,Valsartan,-0.2298493975903614
1232,Megestrol,-0.06359999999999999
1233,Vitamin B12,0.07027272727272728
1234,Lorzone,-0.12515238095238096
1235,Avastin,-0.027505555555555544
1236,MS Contin,-0.3048569620253165
1237,Acetaminophen / dextromethorphan / pseudoephedrine,0.828
1238,Sominex,0.46339499999999995
1239,Daclatasvir,0.20544444444444443
1240,Metamucil,-0.058593749999999986
1241,Lotemax,-0.16292222222222222
1242,Acetaminophen / butalbital,-0.13537142857142856
1243,Revlimid,-0.24942857142857142
1244,Hizentra,0.23295
1245,Sotret,0.2724
1246,Neulasta,-0.4426576923076923
1247,Nadolol,0.1243037037037037
1248,Anoro Ellipta,0.39507777777777775
1249,Belimumab,-0.01537777777777778
1250,Altavera,0.335275
1251,Ritalin-SR,0.048066666666666674
1252,Midodrine,0.01753684210526315
1253,Inova 4 / 1,0.9717
1254,Zanaflex,0.06914756097560976
1255,Tekturna,-0.2821416666666667
1256,Silver,0.23078333333333337
1257,Iophen-C NR,0.53555
1258,Necon 1 / 50,-0.5375571428571428
1259,Pazeo,0.005699999999999975
1260,Echinacea,0.03794
1261,Depo-Testosterone,-0.44508000000000003
1262,Cataflam,-0.19861
1263,Emollients,0.04066190476190476
1264,Ovide,-0.01323333333333332
1265,Psyllium,-0.0034235294117647306
1266,Vagifem,-0.16994999999999996
1267,Acetylcysteine,0.21277272727272728
1268,Granulex,-0.7717
1269,Estrace Vaginal Cream,0.016216000000000008
1270,Arthrotec,-0.21987647058823528
1271,Dulcolax Laxative,-0.3404689655172413
1272,Seconal Sodium,-0.2902666666666667
1273,Hydroquinone,-0.009479999999999999
1274,Salicylic acid,0.15139999999999998
1275,Aftera,-0.13242972972972974
1276,Dexamethasone,-0.1960909090909091
1277,Librium,0.17932352941176471
1278,Interferon beta-1b,0.1163
1279,Tofranil,-0.050283333333333326
1280,Amnesteem,0.05360384615384614
1281,Zantac 150,-0.184872
1282,Febuxostat,-0.1489027777777778
1283,Afrin,-0.0566425
1284,Erlotinib,-0.19773437500000002
1285,Lactaid Ultra,0.875
1286,Kadian,-0.23370697674418606
1287,Serax,0.09617499999999997
1288,Motrin,0.084325
1289,Atarax,-0.0037472527472527605
1290,Fexofenadine / pseudoephedrine,-0.11441212121212121
1291,Byetta,-0.020397101449275364
1292,Senokot,-0.23200800000000002
1293,Marlissa,0.050275
1294,Premarin,-0.18330731707317074
1295,Risedronate,-0.3610043478260869
1296,Lexiscan,-0.34917777777777775
1297,Salonpas Pain Patch,-0.02266666666666667
1298,Rivastigmine,-0.1681722222222222
1299,Telaprevir,0.41594444444444445
1300,Orencia,-0.026479166666666647
1301,Dimethyl fumarate,-0.06801935483870968
1302,Chloral hydrate,0.19271176470588236
1303,Ticagrelor,-0.39737391304347824
1304,Votrient,-0.2742255319148937
1305,Cyclophosphamide,0.03663750000000001
1306,Muse,0.02740000000000002
1307,Undecylenic acid,0.07737499999999997
1308,Dronabinol,-0.03633243243243242
1309,Lovenox,-0.006669999999999998
1310,Sulfazine,-0.4679500000000001
1311,Rotigotine,-0.06777297297297298
1312,Edex,0.26119600000000004
1313,Bisoprolol / hydrochlorothiazide,-0.17969166666666667
1314,Xifaxan,-0.033938095238095246
1315,Acetaminophen / diphenhydramine,0.13540740740740742
1316,Butorphanol,-0.0904918367346939
1317,Formoterol / mometasone,0.10777222222222224
1318,Trifluoperazine,0.32132727272727274
1319,Boniva,-0.28344090909090913
1320,Trimipramine,-0.4215
1321,Interferon alfa-2b,-0.5536666666666666
1322,Rocuronium,0.04819999999999999
1323,Compazine,-0.45322641509433964
1324,Tavaborole,0.2849545454545454
1325,Flecainide,-0.05888505747126437
1326,Pancrelipase,0.1358625
1327,Ampyra,0.47559230769230765
1328,Tambocor,-0.14236666666666667
1329,Misoprostol,-0.28395000000000004
1330,Briviact,-0.78965
1331,Monistat 1-Day or Night Combination Pack,-0.0859933333333333
1332,Efudex,0.1892375
1333,Duragesic,-0.19771142857142854
1334,Sansert,-0.52615
1335,Chlorcyclizine / phenylephrine,0.3749
1336,Retapamulin,0.2376111111111111
1337,Uceris,0.08785
1338,Levo-Dromoran,-0.7600333333333333
1339,Hyosyne,-0.267
1340,Norvasc,-0.222203125
1341,Brimonidine,-0.10327128712871286
1342,Ephedrine,0.06856666666666665
1343,Emtricitabine / tenofovir,-0.16685714285714284
1344,Angeliq,0.16186499999999998
1345,Prevpac,-0.10255333333333333
1346,Dexedrine,0.2815295774647887
1347,Vicodin ES,-0.33558000000000004
1348,Ursodiol,-0.36748000000000003
1349,Zelboraf,-0.7665
1350,Premsyn PMS,-0.1531
1351,Ocular lubricant,0.0842326923076923
1352,Premphase,0.78765
1353,Wart Remover,0.6249
1354,Dupixent,0.5683285714285714
1355,Emtricitabine / rilpivirine / tenofovir,0.18386999999999998
1356,Entocort EC,0.1376888888888889
1357,Frovatriptan,0.14763589743589742
1358,Biafine,0.25711249999999997
1359,NovoLog FlexPen,0.45776666666666666
1360,Aspirin,0.04388461538461538
1361,Tindamax,-0.15660000000000002
1362,Dramamine,0.20237878787878788
1363,Paregoric,-0.22923333333333332
1364,Atovaquone / proguanil,-0.1321739130434783
1365,Errin,-0.01378249999999998
1366,Asacol HD,0.2540625
1367,Cheratussin AC,-0.18338928571428564
1368,Xeljanz,-0.301660606060606
1369,Glyburide / metformin,-0.2423666666666667
1370,Mucinex D,0.16039617834394904
1371,Raltegravir,0.12551538461538464
1372,Famotidine / ibuprofen,-0.3404125
1373,Zonegran,-0.008982926829268276
1374,Clindamax,-0.3976
1375,Hyzine,0.029700000000000004
1376,Fluocinonide,0.002577419354838709
1377,Dexbrompheniramine / pseudoephedrine,0.07872592592592592
1378,Telmisartan,-0.3985466666666666
1379,Progesterone,0.013915151515151523
1380,Zetia,-0.23800285714285718
1381,Abacavir / lamivudine,0.16666666666666666
1382,Janumet,-0.0938735294117647
1383,Hydroxyprogesterone,0.041231914893617036
1384,Peginterferon alfa-2a,0.18395000000000003
1385,Octreotide,-0.15622499999999997
1386,Natazia,-0.10172857142857145
1387,Low-Ogestrel-21,-0.03133333333333336
1388,Quinine,-0.4743333333333333
1389,Ciclesonide,0.31540454545454544
1390,Alavert D-12 Hour Allergy and Sinus,-0.75735
1391,Alrex,0.23146666666666663
1392,Betaseron,0.11629999999999999
1393,Onglyza,0.2919538461538462
1394,Latanoprost,-0.25854374999999996
1395,Fanapt,0.14210952380952382
1396,GoLYTELY,0.015113793103448257
1397,Amoxapine,0.6802750000000001
1398,Q-Dryl,-0.6597
1399,Exforge HCT,0.336725
1400,Quasense,0.049562222222222216
1401,Diovan,-0.22165454545454544
1402,Atrovent,0.13465714285714286
1403,Apomorphine,0.540925
1404,Sofosbuvir / velpatasvir,0.1794046875
1405,Linagliptin,-0.21605172413793106
1406,Veramyst,0.20961052631578947
1407,Micardis HCT,0.18208181818181818
1408,Nardil,-0.06647567567567568
1409,Acetaminophen,0.028200000000000003
1410,Dyrenium,-0.2363
1411,Monodox,0.39993333333333336
1412,Aprepitant,0.2657
1413,Lopressor,-0.04645454545454546
1414,Benazepril / hydrochlorothiazide,0.34
1415,Palbociclib,-0.26502105263157893
1416,Memantine,0.08806800000000001
1417,Acanya,0.2719690909090909
1418,Clindesse,-0.28635714285714287
1419,Phendiet,0.26165
1420,Climara,0.09484000000000001
1421,Motrin Infant Drops,0.0
1422,Malarone,-0.13217391304347825
1423,Chaparral,0.006333333333333339
1424,Abiraterone,-0.13245833333333332
1425,Metadate ER,0.4404
1426,Acetaminophen / caffeine,-0.08428333333333334
1427,Ketotifen,0.267625
1428,Ibrutinib,-0.1621
1429,Orap,0.18577333333333337
1430,Benzoyl peroxide / sulfur,0.44395
1431,Empagliflozin,-0.08034814814814813
1432,Red yeast rice,-0.19946666666666668
1433,Visine Totality Multi-Symptom Relief,0.0019099999999999894
1434,Amlodipine / benazepril,-0.28343548387096773
1435,Xylocaine Jelly,-0.3375
1436,Ulipristal,-0.34644933333333333
1437,Xenaderm,0.2476
1438,Avandia,-0.20796666666666663
1439,Multivitamin,-0.12357346938775511
1440,Menthol / zinc oxide,0.18294999999999997
1441,Dificid,-0.30316
1442,Sodium biphosphate / sodium phosphate,0.1804815789473684
1443,Imatinib,0.30529677419354834
1444,Bisacodyl / polyethylene glycol 3350 / potassium chloride / sodium bicarbonate / sodium chloride,0.14155
1445,Balsam peru / castor oil / trypsin,-0.03420000000000003
1446,Sotalol,-0.14830937500000002
1447,Excedrin,-0.11961176470588232
1448,Gas-X,0.23854999999999998
1449,A / B Otic,-0.56475
1450,Betamethasone / calcipotriene,0.2239717391304348
1451,Aldara,-0.22153823529411762
1452,Leflunomide,-0.37567560975609754
1453,Maxalt,0.11343440860215052
1454,Delsym 12 Hour Cough Relief,-0.28286363636363626
1455,Opsumit,0.31035
1456,Flunisolide,0.0416
1457,Gelnique,-0.16648333333333334
1458,Taclonex Scalp,0.62535
1459,Metadate CD,0.34167142857142857
1460,Levemir,-0.06978235294117645
